wrixaSAnAm	wri-xaSAnAm	{"input": "wri-xaSAnAm", "status": "success", "segmentation": ["wri-xaSAnAm"], "morph": [{"word": "wri-", "stem": "wri", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "xaSAnAm", "stem": "xaSA", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. pl. g.", "n. pl. g."]}, {"word": "xaSAnAm", "stem": "xaSA", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. pl. g."]}, {"word": "xaSAnAm", "stem": "xaSan", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["* pl. g."]}], "source": "SH"}
BURaNAxikam	BURaNa-Axikam	{"input": "BURaNa-Axikam", "status": "success", "segmentation": ["BURaNa-Axikam", "BU-URaNa-Axikam", "BU-uRaNa-Axikam"], "morph": [{"word": "BURaNa-", "stem": "BURaNa", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BU-", "stem": "BU#2", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "uRaNa-", "stem": "uRaNa", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "URaNa-", "stem": "URaNa", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Axikam", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
mahaxyaSAH	mahaw-yaSAH	{"input": "mahaw-yaSAH", "status": "success", "segmentation": ["mahaw-yaSAH"], "morph": [{"word": "mahaw-", "stem": "mahaw", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaSAH", "stem": "yaSas", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom.", "f. sg. nom."]}], "source": "SH"}
axiwyAxiRu	axiwi-AxiRu	{"input": "axiwi-AxiRu", "status": "success", "segmentation": ["axiwi-AxiRu"], "morph": [{"word": "axiwi-", "stem": "axiwi", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxiRu", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. loc.", "n. pl. loc.", "f. pl. loc."]}, {"word": "AxiRu", "stem": "Axin", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. loc.", "n. pl. loc."]}], "source": "SH"}
rAhupraBqwayaH	rAhu-praBqwayaH	{"input": "rAhu-praBqwayaH", "status": "success", "segmentation": ["rAhu-praBqwayaH"], "morph": [{"word": "rAhu-", "stem": "rAhu", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "praBqwayaH", "stem": "praBqwi", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. pl. nom.", "m. pl. nom."]}, {"word": "praBqwayaH", "stem": "praBqwi", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc.", "m. pl. voc."]}], "source": "SH"}
praWiwOjasaH	praWiwa-ojasaH	{"input": "praWiwa-ojasaH", "status": "success", "segmentation": ["praWiwa-ojasaH"], "morph": [{"word": "praWiwa-", "stem": "praWiwa", "root": "praW", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "praWiwa-", "stem": "praWiwa", "root": "praW", "phase": "Iikc", "derivational_morph": "ca. pp.", "inflectional_morphs": ["iic."]}, {"word": "ojasaH", "stem": "ojas", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. pl. acc.", "m. pl. nom.", "m. sg. g.", "m. sg. abl.", "f. pl. acc.", "f. pl. nom.", "f. sg. g.", "f. sg. abl."]}, {"word": "ojasaH", "stem": "ojas", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["n. sg. g.", "n. sg. abl."]}, {"word": "ojasaH", "stem": "ojas", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}], "source": "SH"}
bANaSreRTam	bANa-SreRTam	{"input": "bANa-SreRTam", "status": "success", "segmentation": ["bANa-SreRTam"], "morph": [{"word": "bANa-", "stem": "bANa", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "SreRTam", "stem": "SreRTa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}], "source": "SH"}
kAkAxayaH	kAka-AxayaH	{"input": "kAka-AxayaH", "status": "success", "segmentation": ["kAka-AxayaH"], "morph": [{"word": "kAka-", "stem": "kAka", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxayaH", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom.", "f. pl. nom."]}, {"word": "AxayaH", "stem": "Axi", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}], "source": "SH"}
wqNAxayaH	wqNa-AxayaH	{"input": "wqNa-AxayaH", "status": "success", "segmentation": ["wqNa-AxayaH"], "morph": [{"word": "wqNa-", "stem": "wqNa", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxayaH", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom.", "f. pl. nom."]}, {"word": "AxayaH", "stem": "Axi", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}], "source": "SH"}
puwrAxayaH	puwra-AxayaH	{"input": "puwra-AxayaH", "status": "success", "segmentation": ["puwra-AxayaH"], "morph": [{"word": "puwra-", "stem": "puwra", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxayaH", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom.", "f. pl. nom."]}, {"word": "AxayaH", "stem": "Axi", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}], "source": "SH"}
xIpwawejasaH	xIpwa-wejasaH	{"input": "xIpwa-wejasaH", "status": "success", "segmentation": ["xIpwa-wejasaH"], "morph": [{"word": "xIpwa-", "stem": "xIpwa", "root": "xIp", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "wejasaH", "stem": "wejas", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. pl. acc.", "m. pl. nom.", "m. sg. g.", "m. sg. abl.", "f. pl. acc.", "f. pl. nom.", "f. sg. g.", "f. sg. abl."]}, {"word": "wejasaH", "stem": "wejas", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. sg. g.", "n. sg. abl."]}, {"word": "wejasaH", "stem": "wejas", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}], "source": "SH"}
BUwAxInAm	BUwa-AxInAm	{"input": "BUwa-AxInAm", "status": "success", "segmentation": ["BUwa-AxInAm", "BUwa-Axi-inAm", "BU-Uwa-AxInAm", "BU-uwa-AxInAm", "BU-Uwa-Axi-inAm", "BU-uwa-Axi-inAm"], "morph": [{"word": "BU-", "stem": "BU#2", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BUwa-", "stem": "BUwa", "root": "BU#1", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "uwa-", "stem": "uwa#2", "root": "vA#3", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "Uwa-", "stem": "Uwa#1", "root": "av", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "Uwa-", "stem": "Uwa#2", "root": "vA#3", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "Axi-", "stem": "Axi", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Axi-", "stem": "Axin", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxInAm", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. g.", "n. pl. g.", "f. pl. g."]}, {"word": "inAm", "stem": "ina", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["f. sg. acc."]}], "source": "SH"}
wiryaksrowAH	wiryak-srowAH	{"input": "wiryak-srowAH", "status": "success", "segmentation": ["wiryak-srowAH"], "morph": [{"word": "wiryak-", "stem": "wiryac", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "srowAH", "stem": "srowa", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom."]}, {"word": "srowAH", "stem": "srowas", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom.", "f. sg. nom."]}, {"word": "srowAH", "stem": "srowa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom."]}, {"word": "srowAH", "stem": "srowa", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc."]}, {"word": "srowAH", "stem": "srowa", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc."]}], "source": "SH"}
wEryyagyonyaH	wEryyak-yonyaH	{"input": "wEryyak-yonyaH", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
UrXvasrowasAm	UrXva-srowasAm	{"input": "UrXva-srowasAm", "status": "success", "segmentation": ["UrXva-srowasAm"], "morph": [{"word": "UrXva-", "stem": "UrXva", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "srowasAm", "stem": "srowas", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. pl. g.", "f. pl. g."]}, {"word": "srowasAm", "stem": "srowas", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. pl. g."]}], "source": "SH"}
arvAksrowasAm	arvAk-srowasAm	{"input": "arvAk-srowasAm", "status": "success", "segmentation": ["arvAk-srowasAm"], "morph": [{"word": "arvAk-", "stem": "arvAk", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "arvAk-", "stem": "arvAc", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "srowasAm", "stem": "srowas", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. pl. g.", "f. pl. g."]}, {"word": "srowasAm", "stem": "srowas", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. pl. g."]}], "source": "SH"}
KyAwyAxyAH	KyAwi-AxyAH	{"input": "KyAwi-AxyAH", "status": "success", "segmentation": ["KyAwi-AxyAH"], "morph": [{"word": "KyAwi-", "stem": "KyAwi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom."]}, {"word": "AxyAH", "stem": "Axya#2", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom.", "f. pl. acc.", "f. pl. nom."]}, {"word": "AxyAH", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["f. sg. g.", "f. sg. abl."]}, {"word": "AxyAH", "stem": "Axya#1", "root": "ax#1", "phase": "Kriv", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom.", "m. pl. nom."]}, {"word": "AxyAH", "stem": "Axya", "root": "ax#1", "phase": "Kriv", "derivational_morph": "ca. pfp. [1]", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom.", "m. pl. nom."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc."]}, {"word": "AxyAH", "stem": "Axya#2", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}, {"word": "AxyAH", "stem": "Axya#1", "root": "ax#1", "phase": "Vokv", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["f. pl. voc.", "m. pl. voc."]}, {"word": "AxyAH", "stem": "Axya", "root": "ax#1", "phase": "Vokv", "derivational_morph": "ca. pfp. [1]", "inflectional_morphs": ["f. pl. voc.", "m. pl. voc."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc."]}], "source": "SH"}
BqgvAxyAH	Bqgu-AxyAH	{"input": "Bqgu-AxyAH", "status": "success", "segmentation": ["Bqgu-AxyAH"], "morph": [{"word": "Bqgu-", "stem": "Bqgu", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom."]}, {"word": "AxyAH", "stem": "Axya#2", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom.", "f. pl. acc.", "f. pl. nom."]}, {"word": "AxyAH", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["f. sg. g.", "f. sg. abl."]}, {"word": "AxyAH", "stem": "Axya#1", "root": "ax#1", "phase": "Kriv", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom.", "m. pl. nom."]}, {"word": "AxyAH", "stem": "Axya", "root": "ax#1", "phase": "Kriv", "derivational_morph": "ca. pfp. [1]", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom.", "m. pl. nom."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc."]}, {"word": "AxyAH", "stem": "Axya#2", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}, {"word": "AxyAH", "stem": "Axya#1", "root": "ax#1", "phase": "Vokv", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["f. pl. voc.", "m. pl. voc."]}, {"word": "AxyAH", "stem": "Axya", "root": "ax#1", "phase": "Vokv", "derivational_morph": "ca. pfp. [1]", "inflectional_morphs": ["f. pl. voc.", "m. pl. voc."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc."]}], "source": "SH"}
mahaxojasaH	mahaw-ojasaH	{"input": "mahaw-ojasaH", "status": "success", "segmentation": ["mahaw-ojasaH"], "morph": [{"word": "mahaw-", "stem": "mahaw", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "ojasaH", "stem": "ojas", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. pl. acc.", "m. pl. nom.", "m. sg. g.", "m. sg. abl.", "f. pl. acc.", "f. pl. nom.", "f. sg. g.", "f. sg. abl."]}, {"word": "ojasaH", "stem": "ojas", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["n. sg. g.", "n. sg. abl."]}, {"word": "ojasaH", "stem": "ojas", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}], "source": "SH"}
svAyamBuvAxyAH	svAyamBuva-AxyAH	{"input": "svAyamBuva-AxyAH", "status": "success", "segmentation": ["svAyamBuva-AxyAH"], "morph": [{"word": "svAyamBuva-", "stem": "svAyamBuva", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom."]}, {"word": "AxyAH", "stem": "Axya#2", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom.", "f. pl. acc.", "f. pl. nom."]}, {"word": "AxyAH", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["f. sg. g.", "f. sg. abl."]}, {"word": "AxyAH", "stem": "Axya#1", "root": "ax#1", "phase": "Kriv", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom.", "m. pl. nom."]}, {"word": "AxyAH", "stem": "Axya", "root": "ax#1", "phase": "Kriv", "derivational_morph": "ca. pfp. [1]", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom.", "m. pl. nom."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc."]}, {"word": "AxyAH", "stem": "Axya#2", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}, {"word": "AxyAH", "stem": "Axya#1", "root": "ax#1", "phase": "Vokv", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["f. pl. voc.", "m. pl. voc."]}, {"word": "AxyAH", "stem": "Axya", "root": "ax#1", "phase": "Vokv", "derivational_morph": "ca. pfp. [1]", "inflectional_morphs": ["f. pl. voc.", "m. pl. voc."]}, {"word": "AxyAH", "stem": "AxyA", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc."]}], "source": "SH"}
viRNvAxeH	viRNu-AxeH	{"input": "viRNu-AxeH", "status": "success", "segmentation": ["viRNu-AxeH"], "morph": [{"word": "viRNu-", "stem": "viRNu", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxeH", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. g.", "m. sg. abl.", "f. sg. g.", "f. sg. abl."]}], "source": "SH"}
viRNvAxeH	viRNu-AxeH	{"input": "viRNu-AxeH", "status": "success", "segmentation": ["viRNu-AxeH"], "morph": [{"word": "viRNu-", "stem": "viRNu", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxeH", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. g.", "m. sg. abl.", "f. sg. g.", "f. sg. abl."]}], "source": "SH"}
samaswaparivArAya	samaswa-parivArAya	{"input": "samaswa-parivArAya", "status": "success", "segmentation": ["samaswa-parivArAya"], "morph": [{"word": "samaswa-", "stem": "sam-aswa", "root": "sam-as#2", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "parivArAya", "stem": "parivAra", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. dat."]}, {"word": "parivArAya", "stem": "parivAra", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. dat."]}], "source": "SH"}
kqwAxyam	kqwa-Axyam	{"input": "kqwa-Axyam", "status": "success", "segmentation": ["kqwa-Axyam"], "morph": [{"word": "kqwa-", "stem": "kqwa", "root": "kq#1", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "Axyam", "stem": "AxyA", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "Axyam", "stem": "Axya#2", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "Axyam", "stem": "Axya#1", "root": "ax#1", "phase": "Kriv", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}, {"word": "Axyam", "stem": "Axya", "root": "ax#1", "phase": "Kriv", "derivational_morph": "ca. pfp. [1]", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
pUjAxinA	pUjA-AxinA	{"input": "pUjA-AxinA", "status": "success", "segmentation": ["pUjA-AxinA", "pUjA-Axi-nA"], "morph": [{"word": "pUjA-", "stem": "pUjA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Axi-", "stem": "Axi", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Axi-", "stem": "Axin", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxinA", "stem": "Axin", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. i.", "n. sg. i."]}, {"word": "AxinA", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. i.", "n. sg. i."]}, {"word": "nA", "stem": "nq", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}], "source": "SH"}
SakramuKAH	Sakra-muKAH	{"input": "Sakra-muKAH", "status": "success", "segmentation": ["Sakra-muKAH"], "morph": [{"word": "Sakra-", "stem": "Sakra", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "muKAH", "stem": "muKa", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom.", "f. pl. acc.", "f. pl. nom."]}, {"word": "muKAH", "stem": "muKa", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}], "source": "SH"}
hqxAxikAH	hqw-AxikAH	{"input": "hqw-AxikAH", "status": "success", "segmentation": ["hqw-AxikAH", "hqw-Axi-kAH"], "morph": [{"word": "hqw-", "stem": "hqxaya", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Axi-", "stem": "Axi", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Axi-", "stem": "Axin", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxikAH", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom."]}, {"word": "AxikAH", "stem": "Axi", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc."]}, {"word": "kAH", "stem": "kAs#2", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "kAH", "stem": "kAs#2", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["f. sg. voc."]}], "source": "SH"}
skanxAxyam	skanxa-Axyam	{"input": "skanxa-Axyam", "status": "success", "segmentation": ["skanxa-Axyam"], "morph": [{"word": "skanxa-", "stem": "skanxa", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Axyam", "stem": "AxyA", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "Axyam", "stem": "Axya#2", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "Axyam", "stem": "Axya#1", "root": "ax#1", "phase": "Kriv", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}, {"word": "Axyam", "stem": "Axya", "root": "ax#1", "phase": "Kriv", "derivational_morph": "ca. pfp. [1]", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
sarvawaH muKI	sarvawas-muKI	{"input": "sarvawas-muKI", "status": "success", "segmentation": ["sarvawaH-muKI"], "morph": [{"word": "sarvawaH-", "stem": "sarvawas", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "muKI", "stem": "muKa", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}], "source": "SH"}
hqxAxyam	hqw-Axyam	{"input": "hqw-Axyam", "status": "success", "segmentation": ["hqw-Axyam"], "morph": [{"word": "hqw-", "stem": "hqxaya", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Axyam", "stem": "AxyA", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "Axyam", "stem": "Axya#2", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "Axyam", "stem": "Axya#1", "root": "ax#1", "phase": "Kriv", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}, {"word": "Axyam", "stem": "Axya", "root": "ax#1", "phase": "Kriv", "derivational_morph": "ca. pfp. [1]", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
safgrAmAxO	safgrAma-AxO	{"input": "safgrAma-AxO", "status": "success", "segmentation": ["safgrAma-AxO"], "morph": [{"word": "safgrAma-", "stem": "safgrAma", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxO", "stem": "Axa", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. du. acc.", "m. du. nom."]}, {"word": "AxO", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. loc.", "f. sg. loc."]}, {"word": "AxO", "stem": "Axa", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. du. voc."]}], "source": "SH"}
inxrAxayaH	inxra-AxayaH	{"input": "inxra-AxayaH", "status": "success", "segmentation": ["inxra-AxayaH"], "morph": [{"word": "inxra-", "stem": "inxra", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxayaH", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom.", "f. pl. nom."]}, {"word": "AxayaH", "stem": "Axi", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}], "source": "SH"}
